,synchronous,asynchronous,cause,purpose,concession,contrast,similarity,conjunction,disjunction,instantiation,level-of-detail,substitution
2027,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2028,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2029,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2030,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2031,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2032,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V
2033,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
2034,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2035,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2036,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,V,¬V
2037,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2038,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2039,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2040,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2041,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2042,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2043,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2044,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,V,¬V
2045,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2046,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2047,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,V,¬V
2048,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2049,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2050,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2051,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2052,¬V,¬V,¬V,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V
2053,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2054,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2055,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2056,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2057,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2058,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2059,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2060,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
2061,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2062,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2063,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V
2064,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2065,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2066,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2067,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2068,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2069,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
2070,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2071,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2072,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2073,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2074,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2075,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2076,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2077,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,V,¬V
2078,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2079,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2080,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2081,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2082,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2083,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2084,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2085,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2086,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2087,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2088,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2089,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2090,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2091,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2092,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2093,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2094,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2095,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2096,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2097,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2098,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2099,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2100,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2101,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2102,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2103,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2104,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2105,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2106,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2107,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2108,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2109,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2110,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2111,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2112,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2113,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2114,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2115,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2116,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2117,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2118,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2119,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2120,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2121,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2122,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2123,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2124,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2125,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2126,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2127,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2128,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2129,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2130,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2131,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2132,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2133,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2134,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2135,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2136,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2137,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2138,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2139,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2140,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2141,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2142,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2143,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V
2144,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2145,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2146,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2147,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2148,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2149,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2150,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2151,¬V,¬V,¬V,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V
2152,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
2153,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2154,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2155,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2156,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2157,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2158,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2159,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2160,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2161,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2162,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2163,¬V,V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2164,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2165,¬V,¬V,¬V,¬V,¬V,¬V,V,V,¬V,¬V,¬V,¬V
2166,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2167,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2168,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2169,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2170,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2171,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2172,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2173,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2174,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2175,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2176,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
2177,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2178,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2179,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2180,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2181,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2182,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2183,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2184,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2185,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2186,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2187,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2188,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2189,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V
2190,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2191,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2192,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2193,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V
2194,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2195,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2196,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2197,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2198,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2199,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,V,¬V,¬V
2200,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2201,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2202,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2203,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2204,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2205,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2206,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2207,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2208,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2209,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2210,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2211,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2212,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2213,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2214,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2215,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2216,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2217,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2218,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2219,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2220,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2221,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2222,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2223,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2224,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2225,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,V,¬V,¬V
2226,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,V,¬V,¬V
2227,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2228,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2229,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V
2230,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2231,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2232,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,V,¬V,¬V
2233,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2234,¬V,¬V,¬V,¬V,¬V,¬V,V,V,¬V,¬V,¬V,¬V
2235,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2236,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2237,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2238,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2239,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2240,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2241,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2242,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2243,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2244,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2245,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2246,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2247,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2248,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2249,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2250,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2251,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2252,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2253,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2254,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2255,¬V,¬V,V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V
2256,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2257,¬V,¬V,¬V,¬V,V,V,¬V,¬V,¬V,¬V,¬V,¬V
2258,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2259,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2260,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2261,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2262,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2263,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2264,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2265,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,V,¬V,¬V
2266,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2267,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2268,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2269,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2270,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2271,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2272,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2273,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2274,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2275,¬V,¬V,V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V
2276,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2277,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2278,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2279,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2280,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2281,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2282,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2283,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,V,¬V
2284,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,V,¬V
2285,¬V,¬V,¬V,¬V,¬V,¬V,V,V,¬V,¬V,V,¬V
2286,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2287,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2288,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2289,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2290,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2291,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2292,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,V,¬V
2293,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2294,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2295,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2296,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2297,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2298,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2299,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2300,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2301,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2302,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2303,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2304,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2305,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2306,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2307,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2308,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2309,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V
2310,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2311,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V
2312,¬V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2313,¬V,¬V,V,¬V,V,¬V,¬V,¬V,¬V,¬V,¬V,¬V
2314,¬V,¬V,¬V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
2315,¬V,¬V,V,¬V,¬V,¬V,¬V,V,¬V,¬V,¬V,¬V
